SK_ID_CURR,TARGET
100001,1.3630209742013186e-05
100005,0.002704645000277021
100013,6.659087679436278e-07
100028,0.0037015336441995365
100038,2.462346346559589e-05
100042,1.4612109218916537e-10
100057,4.987708218920194e-07
100065,1.3585794183139361e-06
100066,1.8527348964574033e-11
100067,0.0001493393336303431
100074,2.410074448272193e-07
100090,8.476335325620497e-05
100091,2.7264040338794366e-05
100092,7.612439046199199e-08
100106,5.7501992298900115e-06
100107,0.0027361891605587963
100109,6.003941458274456e-08
100117,0.00019767303988209257
100128,7.402208358142299e-09
100141,8.78840763616903e-05
100150,3.02830173186428e-05
100168,2.825325725264764e-06
100169,1.306253577339794e-05
100170,2.805592592663011e-06
100171,0.49984270403004327
100172,2.0322025285920608e-05
100184,2.0444239659779238e-05
100187,5.218155276791829e-08
100212,0.000744514793707273
100222,0.1228471227793211
100223,0.003788721572432401
100232,3.604475625586044e-08
100241,0.1413294223968145
100245,5.474872408962729e-07
100253,2.6519973534573456e-07
100256,2.2724041222798183e-05
100271,0.000270306925922389
100278,0.020987880676758896
100280,3.400302880571636e-06
100306,0.08454938246134924
100311,1.1170283997770048e-06
100312,2.6110572635323098e-08
100330,3.478832594035854e-05
100331,9.724944548184141e-14
100352,0.0002762995321400624
100358,0.003342497805135612
100367,1.9370062136596847e-06
100382,0.004954862832774025
100384,1.330515627746259e-09
100385,0.00014267872320473682
100386,1.3436702878543715e-09
100399,3.2079656223905055e-06
100404,8.127009067902307e-12
100416,0.002136795967027133
100422,1.2273964406228087e-05
100426,0.593207725539766
100438,0.02646550587607699
100444,1.68190237493982e-05
100445,0.0004567424843146158
100446,5.21834791382453e-10
100447,3.394086669467618e-07
100450,5.6642977658294235e-06
100466,1.9334957574882991e-10
100483,0.00014898369304968897
100484,6.540898346609066e-06
100494,2.382722147844969e-09
100510,0.002486888048586786
100512,5.181416199940733e-08
100517,8.904671727178363e-06
100548,6.864319743683927e-07
100551,0.0003336773506315559
100552,1.5326158149114126e-07
100553,0.00548265124607301
100561,0.0006672238965657712
100568,0.9870292273752547
100569,5.8095519836456506e-05
100591,5.675663476687444e-06
100592,0.3062376234351722
100602,0.0013157824028206225
100607,0.002826932484830496
100613,0.0029858168207572405
100617,0.0007582029590072986
100618,0.00022736609062861302
100622,0.0010758475936369864
100625,0.00013179798858769688
100677,5.1609516004643263e-05
100699,0.0001907174059429022
100702,0.0006990941163060117
100711,6.976061345381272e-17
100729,0.6876462506316017
100740,0.0006035874908299576
100744,0.02426577350174007
100745,7.894931333130802e-06
100747,8.484571929689259e-07
100751,0.03885076228406161
100752,1.8279728743862102e-05
100753,3.4492545036317546e-05
100754,6.728623064788803e-05
100760,0.0004844507472932841
100762,7.409930066599172e-05
100763,2.481835304281011e-05
100765,2.4151433875892926e-05
100770,0.8053326385738157
100772,1.8967316673521112e-05
100777,4.6362368247105024e-05
100791,2.6941169990062403e-05
100792,8.593853186561986e-07
100797,0.0567433222448616
100823,0.001534576406032609
100826,3.2966969043444055e-07
100830,0.00011677907237528529
100836,0.7719362706332386
100872,0.0013636114166129816
100910,1.2685557311995508e-07
100913,5.4589181058087335e-05
100918,5.059745501394388e-09
100931,1.7165835097762727e-05
100952,2.228694032102784e-05
100953,0.006709198515320114
100965,5.116955343483089e-07
100970,0.004393024109646495
100982,0.5817776694176218
100983,1.1124475103533217e-06
100984,7.313291602992813e-09
100987,0.0004757217439394888
100997,1.8258275632636275e-07
100998,0.00756549085260335
101002,6.801932897311141e-05
101005,0.17253405867195976
101008,0.001650900859700023
101020,1.1857972852870955e-07
101021,6.54852421918454e-06
101024,8.38578747992327e-08
101025,0.0009112264244536618
101026,5.516151419792048e-11
101031,2.2591555238007823e-07
101041,7.339780114604941e-12
101051,0.000294276060485242
101055,2.6434660554801997e-11
101056,0.03388083712212193
101057,0.00039973253804406517
101064,2.845926658462817e-09
101079,9.61526610608688e-07
101087,0.03007738166666026
101090,6.6898701847761485e-09
101092,7.378139962758048e-05
101097,0.07606820531800076
101099,1.8725998202062863e-10
101107,2.0065945354687315e-05
101118,8.453776079263329e-05
101125,0.008111868530849367
101126,8.873644561463647e-08
101128,0.020988685284996624
101136,7.947105262081793e-09
101140,3.16800692839477e-06
101149,0.00010455733336236596
101160,9.501282909370164e-05
101169,5.9148881721091854e-05
101181,0.017072546981453347
101186,5.129071786400565e-08
101190,2.3833332709455903e-05
101193,0.08012607100512124
101194,7.623210251909423e-07
101198,5.3652019142552924e-08
101200,4.969239302793886e-13
101204,0.0031142620334848516
101211,1.465288183020688e-05
101213,0.0002070845719103124
101223,6.884219293977509e-09
101225,0.04860730960264604
101237,8.4504721806237e-06
101243,1.4237255514513591e-08
101244,0.0004595319822833761
101258,3.4397732590957755e-05
101259,7.479840976280512e-05
101268,0.00012733757308953464
101269,4.964008583716323e-09
101271,0.0065699808894059695
101279,0.000265501126366045
101281,3.492649433938359e-05
101287,0.037988631921778024
101292,0.009683328278294547
101294,1.1310333262538474e-07
101296,4.921029518012892e-05
101297,2.3182968432816295e-06
101299,3.4642029907715964e-10
101301,1.0864295271275536e-07
101305,7.121524125039451e-05
101308,1.948346822741351e-05
101318,5.643301807716986e-06
101327,0.9999974083594483
101329,3.1029402322140074e-07
101332,4.080440969504627e-07
