SK_ID_CURR,TARGET
100001,0.16272013772849256
100005,0.257147393001563
100013,0.20304752205720475
100028,0.2
100038,0.19618036280635234
100042,0.22045112781954887
100057,0.08770326579824368
100065,0.08496686153112595
100066,0.14229570640827713
100067,0.23166836916327568
100074,0.14885910898884666
100090,0.07041424884919663
100091,0.129746071220079
100092,0.13803945518560715
100106,0.11147778787658462
100107,0.2670866432121418
100109,0.20134035316540874
100117,0.1670080185706687
100128,0.18914595077438517
100141,0.15042871482444503
100150,0.10924804783238545
100168,0.10153846153846154
100169,0.16
100170,0.12674550680841715
100171,0.17676452258373213
100172,0.14064698813832924
100184,0.19878293808213635
100187,0.1317615015890878
100212,0.21644305997137747
100222,0.2400578839763496
100223,0.045176934632199434
100232,0.10826773528924027
100241,0.26056700547010103
100245,0.0689909823374869
100253,0.044466288404795426
100256,0.1430734236961501
100271,0.17865040619906608
100278,0.18716814226372758
100280,0.16327528109740982
100306,0.15856499408689628
100311,0.307134486714999
100312,0.12204284223630511
100330,0.16806540476958928
100331,0.16086479331262638
100352,0.1380594546556076
100358,0.12250837773842506
100367,0.19577625333573015
100382,0.24087570621468926
100384,0.10297332414252955
100385,0.16185182082142302
100386,0.1307173104894406
100399,0.08305006610763091
100404,0.12267147523135546
100416,0.13441187921654177
100422,0.11868412172293726
100426,0.03235745937530588
100438,0.1016035896454955
100444,0.26779292275993066
100445,0.27298682781097233
100446,0.24589310490363123
100447,0.09513665544056182
100450,0.1753748121726653
100466,0.1082374970923616
100483,0.0470271828503265
100484,0.1303182136507122
100494,0.18676189988765748
100510,0.2533336127177392
100512,0.10183540669856461
100517,0.09803364006922494
100548,0.15916865864222818
100551,0.15988008597688194
100552,0.16342242287802147
100553,0.14008264462809916
100561,0.1711786786786787
100568,0.3633703885882932
100569,0.11151936834640554
100591,0.10653582511878025
100592,0.12761152753064553
100602,0.0899217766079389
100607,0.1742685706366357
100613,0.21140738124762593
100617,0.18892618527072458
100618,0.2524508511648429
100622,0.2687343505477308
100625,0.17656913995753853
100677,0.2006429853799406
100699,0.08123358196745495
100702,0.3229637841832964
100711,0.2043919355269363
100729,0.21512640471803834
100740,0.15255116729515655
100744,0.19781436240059175
100745,0.18290877838298092
100747,0.18567824328373114
100751,0.4
100752,0.16504219491322078
100753,0.2183841329981912
100754,0.3222222222222222
100760,0.15011207618323444
100762,0.16922865681268276
100763,0.10828755035430014
100765,0.10745622882065581
100770,0.21127308325661606
100772,0.07807312981432377
100777,0.10963468881820208
100791,0.07664091540677859
100792,0.14538834951456311
100797,0.09075596209719242
100823,0.12376453553009277
100826,0.06900078670248783
100830,0.0851367596669713
100836,0.35352330283152944
100872,0.2
100910,0.14523674464032038
100913,0.32
100918,0.0661607142857143
100931,0.06363858771198222
100952,0.17159296926655437
100953,0.09663635192664558
100965,0.23504052940160822
100970,0.04605903961604097
100982,0.2538910157777339
100983,0.20594289076619177
100984,0.18011049723756906
100987,0.19267425569755403
100997,0.16908640216578052
100998,0.22053524516915562
101002,0.15638113796715009
101005,0.1157019206470471
101008,0.1843621210385539
101020,0.17201832132354292
101021,0.1392896187498292
101024,0.2037639572410134
101025,0.1649298707273516
101026,0.14816862022238925
101031,0.042847872349626955
101041,0.12066332279039463
101051,0.046789357142285055
101055,0.07175237872355028
101056,0.2823022104380604
101057,0.07101191621032445
101064,0.0904399965258612
101079,0.22787924245268182
101087,0.14760970744345273
101090,0.1426399894783622
101092,0.22575680950099866
101097,0.20222954226614637
101099,0.12219028087171066
101107,0.34918195806192676
101118,0.07777896775708495
101125,0.12397917100972895
101126,0.06822764286398252
101128,0.21506120122470526
101136,0.21055086601860792
101140,0.28348916529612134
101149,0.2360082711988304
101160,0.19144534757866719
101169,0.2713659236521796
101181,0.24400915928800765
101186,0.09176502873125182
101190,0.21199286884975582
101193,0.14370136667529557
101194,0.25778195488721806
101198,0.16881390464235024
101200,0.12899569516365783
101204,0.1667874575065534
101211,0.15093492533267544
101213,0.265268217925188
101223,0.09215166370558492
101225,0.14389208093949776
101237,0.14923110222057961
101243,0.22297252481530194
101244,0.2749074516409069
101258,0.12106096354714754
101259,0.27469300429148386
101268,0.3938113220233277
101269,0.08350708543239753
101271,0.3722941422121817
101279,0.14573464131311895
101281,0.19271512005970265
101287,0.1621880413828214
101292,0.171608101010794
101294,0.16085059978189747
101296,0.2023809708730094
101297,0.14432816045440153
101299,0.12
101301,0.07315987104764794
101305,0.10063554669939899
101308,0.2628434967442752
101318,0.12807461807730122
101327,0.22655964325529543
101329,0.16779052496235758
101332,0.1862163929280434
101337,0.2802755423722855
101343,0.10150228015968743
101345,0.06538835719928074
101346,0.08682990513384212
101353,0.04259954672123337
101354,0.09417526871178807
101355,0.3
101356,0.08613490128642275
101362,0.23943544090651234
101363,0.21529391358167374
101365,0.06337360668473935
101366,0.16701237140940292
101367,0.3161104984264754
101368,0.0806030450457695
101374,0.24145509714019475
101380,0.06804006492562908
101383,0.10008264462809917
101398,0.0914081620609824
101399,0.30164121473397065
101401,0.1636996026188369
101412,0.12731614815431905
101426,0.0875059477822234
101427,0.32734559324248935
101428,0.23896945041061798
101429,0.27030288909599254
101434,0.1195383989339204
101440,0.06847022140717646
101448,0.10789828072836145
101449,0.06295831920875271
101465,0.32066539923954374
101467,0.17532421819901964
101472,0.11856228681535858
101478,0.22236842105263158
101497,0.08158999391365356
101504,0.16
101547,0.12800333739592962
101548,0.20411000820910644
101555,0.2625889967637541
101570,0.08318931225570235
101572,0.20819768545513206
101578,0.16194395004410572
101580,0.24690381791035954
101588,0.22779309916045298
101602,0.12455775578023864
101610,0.23178226468700838
101614,0.14124184844845095
101616,0.12434533890751341
101643,0.12285822612162059
101644,0.16707538599624552
101649,0.18094202898550726
101650,0.0795274165710083
101665,0.10234232385522696
101667,0.19375170493945237
101669,0.1666687895042128
101674,0.19039656808069416
101675,0.05285244391421486
101678,0.17348378119358304
101682,0.16281037305074522
101686,0.19349616384118196
101697,0.1985876875168056
101700,0.2316468026663987
101711,0.16091030789825972
101714,0.06366211635658021
101715,0.2892370626555703
101728,0.1462534940182782
101732,0.13909717399642502
101757,0.32292241775937425
101758,0.09535884159470571
101759,0.12954432559555
101762,0.060463452772334975
101764,0.12719708762258383
101780,0.3294781166240072
101784,0.04160006350718425
101789,0.04504043897707371
101816,0.25262763829177837
101819,0.22008264462809918
101827,0.061839149806619954
101863,0.08475337618993967
101867,0.179737754133344
101870,0.16107552683523696
101873,0.3370452887793752
101878,0.17414427582098876
101879,0.14451048237663067
101880,0.06688602759686907
101887,0.13916166107524236
101897,0.24463870580467018
101901,0.18588104511694778
101903,0.25399996929784163
101920,0.14220526979459874
101921,0.14390375497692554
101922,0.23052070279756465
101961,0.22717311305757143
101962,0.08
101971,0.14362416774321773
101976,0.2696396396396396
102002,0.18441565263219659
102005,0.14836711921481632
102007,0.24166117101862578
102017,0.12783422411762188
102019,0.3694906545868041
102029,0.07214206727296098
102051,0.3475454545454545
102052,0.060926063344873445
102054,0.10184224516976025
102062,0.05163930167530688
102067,0.24317251349818644
102068,0.18957102672292547
102070,0.08375779628433173
102090,0.20305489812718666
102092,0.12020574101861665
102099,0.13157963244224333
102100,0.1222768621504952
102112,0.12221797137933164
102113,0.15037702284937715
102122,0.32151282051282054
102123,0.08278239942476864
102125,0.14430563268009844
102126,0.41678090977122856
102146,0.06478373080678602
102147,0.2730135491707955
102151,0.10352939805614808
102158,0.1242520511574693
102159,0.1631393432976262
102162,0.13003056193573154
102165,0.12405923330292325
102166,0.09152822787070161
102174,0.16055764883195178
102193,0.28243118190516314
102198,0.0854141550979277
102205,0.19802064869132452
102206,0.07271335659505011
102218,0.12260838044684244
102221,0.0387217566613863
102230,0.16485490846785034
102238,0.06810508423002423
102248,0.12388408972238261
102252,0.3704121912027107
102259,0.1554871794871795
102262,0.26510063331856065
102273,0.1622222222222222
102286,0.23291673158418655
102293,0.039985925410813625
102294,0.06683433529281974
102296,0.10718908172568814
102298,0.17958865128661233
102303,0.08541424279543333
102309,0.1464240187195111
102315,0.12141656762210122
102340,0.10119047619047619
102342,0.28
102344,0.15588517055063775
102346,0.13315259969384102
102347,0.2252293897188246
102374,0.2058181720444056
102380,0.033503399289586955
102387,0.2607246376811594
102393,0.10942093314972152
102403,0.08047175439401588
102413,0.1252870549634345
102414,0.06113961512718787
102415,0.09600558676330585
102416,0.08925776710496575
102439,0.18580095484409537
102441,0.08552366575656016
102443,0.14350278213285672
102444,0.24106666666666665
102445,0.16652692011351902
102448,0.04281333423458169
102449,0.1753815188744133
102450,0.19669219717536301
102456,0.09154116448959103
102458,0.15349201437994028
102459,0.09282633263204437
102465,0.04532285592824395
102470,0.2893126475238371
102471,0.1610950439985008
102475,0.15276113693246482
102476,0.12231275999624733
102506,0.12
102509,0.04431802088817821
102519,0.2049978259203721
102522,0.10637292464878673
102545,0.1683786508844286
102549,0.11336030716695722
102562,0.0625384153809617
102563,0.026769093960237342
102568,0.19153252684687813
102582,0.09680044719311671
102592,0.10625399109461368
102597,0.18514928161269625
102605,0.15742444711197542
102614,0.14316831964078652
102617,0.16125741970807683
102634,0.20019480519480518
102652,0.042030348591888374
102655,0.02
102671,0.1839186288439468
102694,0.2538708091158537
102701,0.08249871657466475
102703,0.026738328173958312
102704,0.06675246713651599
102713,0.1619180890793794
102720,0.20454586258978508
102731,0.1269577085151968
102733,0.12540043829264466
102749,0.11565932079443503
102755,0.18413684397060792
102763,0.041703687076756604
102770,0.19435324199364915
102772,0.23372348197648724
102799,0.2868656760926081
102838,0.04967614638447971
102854,0.13499242261833055
102862,0.05157065664823387
102863,0.10920831635620429
102867,0.06599346753356397
102868,0.1650688663443001
102878,0.08947368421052632
102887,0.1769705882681009
102898,0.2187681205792431
102904,0.0864860493841818
102912,0.19906779792546897
102919,0.06941042482203572
102927,0.1663283316566162
102932,0.10762980707681795
102933,0.18240772219524043
102935,0.045037426992615544
102958,0.11106200923110415
102969,0.12624296383906083
102971,0.0858963657856918
102975,0.05157034328402621
102979,0.12970983776549883
102982,0.06411955393937145
102987,0.21747236815456833
102989,0.09552036359603475
102995,0.11308511126921963
102996,0.24289017341040464
103000,0.16043864378972011
103001,0.2741749576840444
103004,0.17054896952595727
103010,0.06460742061516683
103025,0.28302484243682213
103029,0.04365797212313713
103046,0.11719183849720555
103056,0.1113407353520866
103062,0.18739093812565907
103078,0.15071294376689517
103083,0.042425640163876295
103092,0.06433792160230027
103096,0.09407658802868159
103097,0.27981427770641704
103102,0.22657201182561185
103112,0.28
103132,0.09179051163264232
103144,0.07962450044875358
103145,0.15457321315751277
103146,0.06502439801397059
103147,0.1908691998577324
103158,0.12628436987186853
103171,0.18848295684357072
103173,0.1852305385641043
103184,0.07148888333541314
103195,0.22506112658517669
103196,0.12112903225806453
103206,0.1289845072010051
103230,0.19958334967377353
103231,0.2487074663413429
103232,0.07696573265252724
103239,0.40862792662569075
103240,0.24493360729776484
103243,0.12541857313015986
103252,0.188852195423624
103258,0.14720554693131718
103259,0.25031992719998464
103279,0.08678788414793347
103280,0.061910331579452506
103286,0.0872442751192302
103287,0.4200859394013141
103290,0.08901207651207979
103298,0.08831738985942401
103315,0.12499083372176875
103319,0.05012091010992334
103334,0.10902745284078355
103336,0.19115280785191097
103345,0.1282111133262973
103368,0.0666005179504398
103371,0.20212588028169015
103377,0.14943726637958052
103398,0.09337419660773787
103404,0.1729211760043487
103408,0.22
103410,0.20150175438596488
103418,0.10930088842471529
103420,0.3135695589639906
103432,0.18007498494656027
103433,0.10222478049883263
103436,0.13251445927136196
103440,0.09502282961265611
103453,0.14077335456300297
103459,0.24022230311855355
103460,0.1547519657377181
103461,0.12059914260788539
103462,0.1428533783587566
103473,0.22
103474,0.0646298595534191
103475,0.19036800506876195
103478,0.17446138616957732
103480,0.21738244299518564
103484,0.043105856018314556
103494,0.08349115967403678
103513,0.16977116316188234
103515,0.043571646964488064
103516,0.29028661386211785
103525,0.2268581324293226
103541,0.2570972364675925
103544,0.08446932825752525
103562,0.22627296524294394
103570,0.146928637050234
103572,0.14358210657656156
103574,0.1231885414471766
103575,0.1748372103376864
103591,0.154995359460471
103594,0.2172847197217358
103609,0.16224368439595288
103613,0.1356284273425387
103614,0.160744262247122
103615,0.14
103624,0.13560521921276394
103625,0.2677094058988836
103628,0.21169490321695547
103629,0.1230086267682018
103647,0.08057091899506083
103648,0.1813012241621513
103651,0.12668350115604018
103658,0.06306360610615293
103668,0.16315886802328716
103669,0.08274122522384801
103676,0.050805007399173194
103682,0.051137146399239136
103683,0.20161570039189905
103689,0.16050149520703483
103725,0.1025
103733,0.24
103744,0.17085363704352347
103762,0.1911596116428953
103771,0.324974789235729
103773,0.10108265476041284
103783,0.044247119099254564
103784,0.18169569197807653
103808,0.1050267989023073
103812,0.16142903808985018
103813,0.20614744249649178
103814,0.16562529030608394
103818,0.1598067541999332
103824,0.10880514833419676
103828,0.09729360659188498
103830,0.29321224629518466
103840,0.0834484129397476
103842,0.22105263157894736
103847,0.3035123741992448
103848,0.171781436294929
103851,0.02
103854,0.19937825005033732
103857,0.17866979204157207
103861,0.1625018340583763
103862,0.22759897786814276
103865,0.1065060294924201
103870,0.04369229628307075
103876,0.11649484325014324
103891,0.4887523479980227
103908,0.12511564919542711
103914,0.04105732047927842
103918,0.17878955446190478
103940,0.06918845908954407
103963,0.15647085669970806
103966,0.15102847441428865
103971,0.1861066912062656
103980,0.210939598219887
103984,0.20977447089947088
103985,0.0470358947233812
103998,0.20777113801781882
104019,0.0882370984524918
104026,0.17961217180389333
104035,0.15145389987858532
104044,0.16938777656633888
104045,0.1285940109218382
104047,0.3607631829275363
104051,0.12257013081715684
104058,0.18638109804725636
104063,0.07604337098640647
104066,0.172079745314118
104087,0.026619856310316947
104089,0.10155095546703478
104095,0.08877417478622342
104098,0.08820944126821274
104104,0.14756076323958356
104110,0.2847525777815501
104120,0.1721079255659943
104122,0.08118251563090688
104131,0.06427006072626876
104132,0.05677614894498586
104135,0.08414605628067838
104136,0.13873774576797068
104149,0.14887766842214753
104150,0.08312885671075841
104156,0.30153846153846153
104165,0.2459632170659695
104175,0.12417618755199532
104179,0.0927850245395118
104184,0.2215132973817781
104206,0.04694657341814613
104216,0.22125
104230,0.1812666810353722
104257,0.061522011048239914
104272,0.14022346368715083
104273,0.14723158889301424
104278,0.10209137952795658
104294,0.2049157008830022
104295,0.12133415856174476
104297,0.10129174823475452
104298,0.21477982587329414
104308,0.1291354641812026
104318,0.009657002405330678
104319,0.1293847603035998
104320,0.13647757200133415
104327,0.0875054081090361
104334,0.07039999153923619
104344,0.16609902429728357
104350,0.16805549788432905
104351,0.21166206372491625
104354,0.10716347979817559
104369,0.2705901127041749
104376,0.18384688628852358
104381,0.04451040068745635
104384,0.12835033841460913
104391,0.10229770199226401
104394,0.20592926421558244
104398,0.17568602304479838
104402,0.06055555555555556
104408,0.19328385078373106
104409,0.06603491687384974
104410,0.3043369716477672
104412,0.24512158892680957
104417,0.22843442974999553
104424,0.08695181880356735
104426,0.17001385198424937
104435,0.0984913983274915
104445,0.15
104458,0.08453394091325464
104460,0.03773454820036016
104466,0.1312485502575374
104472,0.20713714312204928
104473,0.1704705330673466
104479,0.08390124120358086
104480,0.030962756911711565
104482,0.1261343973107164
104499,0.24732441790059378
104501,0.12418256633118407
104502,0.041649948950546065
104506,0.09210995295815763
104510,0.061420661501855045
104512,0.32
104520,0.20938273952969516
104528,0.1768630997049244
104529,0.07361772448385033
104541,0.10453075969606776
104578,0.2592937901855075
104584,0.08696612673752714
104588,0.17204835738818336
104602,0.2742301814097583
