SK_ID_CURR,TARGET
100001,0.07335445773152754
100005,0.1706468253524268
100013,0.11034184430150962
100028,0.11963067674208197
100038,0.10840622583992031
100042,0.18147093493444694
100057,0.05693061966289486
100065,0.13340150761313246
100066,0.07026088599803652
100067,0.12058171382129267
100074,0.14393190790957794
100090,0.06901131389794787
100091,0.09767438063965139
100092,0.15835791919433787
100106,0.09136863880286057
100107,0.1635421830250216
100109,0.1125220885021206
100117,0.13754759623845916
100128,0.08974733705792184
100141,0.12708442778620807
100150,0.042958234675816505
100168,0.15621770043989222
100169,0.10545817942556351
100170,0.1349728885903029
100171,0.12083780121483967
100172,0.15352065188630568
100184,0.11749267955340939
100187,0.13493595946104608
100212,0.18697200371894174
100222,0.07557488331791373
100223,0.04458045656014743
100232,0.04380878337258851
100241,0.18520702749871895
100245,0.08440828014313428
100253,0.18928669428604075
100256,0.15538373311863027
100271,0.14963907846564647
100278,0.19410976299426103
100280,0.04040837153171164
100306,0.1400971826986901
100311,0.14803658819428653
100312,0.12567203417952488
100330,0.20264080368762893
100331,0.030058303233262893
100352,0.12251962094533539
100358,0.136942701907558
100367,0.08729757139687788
100382,0.13231109850811107
100384,0.08391333570459335
100385,0.09182421587779645
100386,0.09815984471500788
100399,0.044197970290143024
100404,0.2113752777750135
100416,0.12609186157075641
100422,0.13383331377311924
100426,0.11841892382112107
100438,0.08591886756461724
100444,0.1350370004903907
100445,0.16444419833872095
100446,0.16548828907396715
100447,0.0766582899661966
100450,0.10361884198991231
100466,0.04006558711852116
100483,0.0760499997204062
100484,0.023887200665828844
100494,0.1702978142516234
100510,0.2034666823792373
100512,0.18258115300853098
100517,0.042879184369512026
100548,0.07755019032010861
100551,0.0774001443799892
100552,0.12043255858027209
100553,0.10518791194063234
100561,0.15238796417380357
100568,0.32057836676022644
100569,0.07728478523595275
100591,0.09915080691519228
100592,0.06454773223031961
100602,0.09363398684124123
100607,0.11211786644504704
100613,0.11486633244815929
100617,0.1338570701689501
100618,0.1599340813431896
100622,0.10050270115376865
100625,0.11187968443978236
100677,0.17084160893106573
100699,0.04908641373045119
100702,0.3029589977172746
100711,0.0938333796243091
100729,0.11340621206439233
100740,0.174985692687059
100744,0.12146840082223882
